DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter87,Amphotericin B (lipid complex),DDInter1559,Rabeprazole,Moderate
DDInter88,Amphotericin B (liposomal),DDInter1559,Rabeprazole,Moderate
DDInter98,Anisindione,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter107,Apalutamide,Moderate
DDInter112,Aprepitant,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter119,Armodafinil,Moderate
DDInter20,Acetylsalicylic acid,DDInter1559,Rabeprazole,Minor
DDInter129,Atazanavir,DDInter1559,Rabeprazole,Major
DDInter1559,Rabeprazole,DDInter147,Axitinib,Minor
DDInter1559,Rabeprazole,DDInter159,Bacampicillin,Moderate
DDInter179,Bendroflumethiazide,DDInter1559,Rabeprazole,Moderate
DDInter188,Benzthiazide,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter224,Bosutinib,Moderate
DDInter1559,Rabeprazole,DDInter233,Brigatinib,Moderate
DDInter248,Bumetanide,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter287,Capmatinib,Minor
DDInter288,Capreomycin,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter975,Iron,Moderate
DDInter298,Carboplatin,DDInter1559,Rabeprazole,Moderate
DDInter316,Cefditoren,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter326,Cefpodoxime,Moderate
DDInter335,Cefuroxime,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter340,Ceritinib,Moderate
DDInter344,Cetuximab,DDInter1559,Rabeprazole,Moderate
DDInter360,Chlorothiazide,DDInter1559,Rabeprazole,Moderate
DDInter365,Chlorthalidone,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter370,Choline salicylate,Minor
DDInter387,Cisplatin,DDInter1559,Rabeprazole,Moderate
DDInter413,Clopidogrel,DDInter1559,Rabeprazole,Major
DDInter438,Conivaptan,DDInter1559,Rabeprazole,Moderate
DDInter451,Cyanocobalamin,DDInter1559,Rabeprazole,Minor
DDInter458,Cyclosporine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter465,Dacomitinib,Major
DDInter1559,Rabeprazole,DDInter484,Dasatinib,Major
DDInter1559,Rabeprazole,DDInter488,Deferasirox,Moderate
DDInter496,Delavirdine,DDInter1559,Rabeprazole,Moderate
DDInter542,Dicoumarol,DDInter1559,Rabeprazole,Moderate
DDInter554,Digoxin,DDInter1559,Rabeprazole,Moderate
DDInter608,Duloxetine,DDInter1559,Rabeprazole,Minor
DDInter1559,Rabeprazole,DDInter614,Echinacea,Moderate
DDInter624,Efavirenz,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter649,Enzalutamide,Moderate
DDInter667,Erlotinib,DDInter1559,Rabeprazole,Major
DDInter686,Etacrynic acid,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter703,Etravirine,Moderate
DDInter1559,Rabeprazole,DDInter714,Fedratinib,Moderate
DDInter1559,Rabeprazole,DDInter725,Ferrous fumarate,Moderate
DDInter1559,Rabeprazole,DDInter726,Ferrous gluconate,Moderate
DDInter1559,Rabeprazole,DDInter727,Ferrous sulfate anhydrous,Moderate
DDInter1559,Rabeprazole,DDInter741,Flibanserin,Moderate
DDInter743,Fluconazole,DDInter1559,Rabeprazole,Moderate
DDInter770,Fluvoxamine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter777,Fosamprenavir,Moderate
DDInter1559,Rabeprazole,DDInter778,Fosaprepitant,Moderate
DDInter779,Foscarnet,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter785,Fostamatinib,Moderate
DDInter790,Furosemide,DDInter1559,Rabeprazole,Moderate
DDInter810,Gefitinib,DDInter1559,Rabeprazole,Moderate
DDInter815,Gentamicin,DDInter1559,Rabeprazole,Moderate
DDInter883,Hydrochlorothiazide,DDInter1559,Rabeprazole,Moderate
DDInter889,Hydroflumethiazide,DDInter1559,Rabeprazole,Moderate
DDInter916,Indapamide,DDInter1559,Rabeprazole,Moderate
DDInter917,Indinavir,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter977,Iron protein succinylate,Moderate
DDInter1559,Rabeprazole,DDInter995,Itraconazole,Moderate
DDInter1559,Rabeprazole,DDInter1004,Kanamycin,Moderate
DDInter1008,Ketoconazole,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1024,Lapatinib,Moderate
DDInter1559,Rabeprazole,DDInter1032,Lefamulin,Moderate
DDInter1064,Levothyroxine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1069,Linaclotide,Minor
DDInter1074,Liothyronine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1075,Liotrix,Moderate
DDInter1174,Methotrexate,DDInter1559,Rabeprazole,Major
DDInter1559,Rabeprazole,DDInter1136,Mecobalamin,Minor
DDInter1199,Metolazone,DDInter1559,Rabeprazole,Moderate
DDInter1236,Modafinil,DDInter1559,Rabeprazole,Moderate
DDInter1251,Mycophenolate mofetil,DDInter1559,Rabeprazole,Moderate
DDInter1266,Naproxen,DDInter1559,Rabeprazole,Moderate
DDInter1276,Nelfinavir,DDInter1559,Rabeprazole,Major
DDInter1277,Neomycin,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1281,Neratinib,Major
DDInter1283,Netilmicin,DDInter1559,Rabeprazole,Moderate
DDInter1285,Nevirapine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1293,Nilotinib,Moderate
DDInter1559,Rabeprazole,DDInter1386,Panitumumab,Moderate
DDInter1559,Rabeprazole,DDInter1396,Paromomycin,Moderate
DDInter1559,Rabeprazole,DDInter1399,Patiromer,Moderate
DDInter1559,Rabeprazole,DDInter1400,Pazopanib,Major
DDInter1420,Pentamidine,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1435,Pexidartinib,Major
DDInter1559,Rabeprazole,DDInter1482,Plazomicin,Moderate
DDInter1559,Rabeprazole,DDInter1490,Polythiazide,Moderate
DDInter1559,Rabeprazole,DDInter1492,Ponatinib,Minor
DDInter1559,Rabeprazole,DDInter1494,Posaconazole,Moderate
DDInter1559,Rabeprazole,DDInter1508,Prasugrel,Minor
DDInter1559,Rabeprazole,DDInter1563,Raltegravir,Minor
DDInter1590,Rifampicin,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1592,Rifapentine,Moderate
DDInter1559,Rabeprazole,DDInter1595,Rilpivirine,Major
DDInter1559,Rabeprazole,DDInter1600,Riociguat,Moderate
DDInter1559,Rabeprazole,DDInter1637,Salsalate,Minor
DDInter1559,Rabeprazole,DDInter1640,Saquinavir,Moderate
DDInter1559,Rabeprazole,DDInter1658,Selpercatinib,Major
DDInter1559,Rabeprazole,DDInter1830,Tolevamer,Moderate
DDInter1633,Salicylic acid (sodium),DDInter1559,Rabeprazole,Minor
DDInter1559,Rabeprazole,DDInter1698,Somapacitan,Moderate
DDInter1559,Rabeprazole,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1701,Sonidegib,Minor
DDInter1559,Rabeprazole,DDInter1708,St. John's Wort,Moderate
DDInter1559,Rabeprazole,DDInter1711,Stiripentol,Moderate
DDInter1713,Streptomycin,DDInter1559,Rabeprazole,Moderate
DDInter1735,Tacrolimus,DDInter1559,Rabeprazole,Moderate
DDInter1758,Telithromycin,DDInter1559,Rabeprazole,Moderate
DDInter1791,Theophylline,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1799,"Thyroid, porcine",Moderate
DDInter1822,Tobramycin,DDInter1559,Rabeprazole,Moderate
DDInter1836,Torasemide,DDInter1559,Rabeprazole,Moderate
DDInter1861,Trichlormethiazide,DDInter1559,Rabeprazole,Moderate
DDInter1559,Rabeprazole,DDInter1917,Vandetanib,Minor
DDInter1559,Rabeprazole,DDInter1940,Vismodegib,Minor
DDInter1946,Voriconazole,DDInter1559,Rabeprazole,Moderate
DDInter1951,Warfarin,DDInter1559,Rabeprazole,Moderate
DDInter16,Acetohexamide,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter364,Chlorpropamide,Moderate
DDInter598,Doxycycline,DDInter21,Acitretin,Major
DDInter825,Glimepiride,DDInter21,Acitretin,Moderate
DDInter21,Acitretin,DDInter826,Glipizide,Moderate
DDInter21,Acitretin,DDInter831,Glyburide,Moderate
DDInter21,Acitretin,DDInter1224,Minocycline,Major
DDInter21,Acitretin,DDInter1263,Naltrexone,Moderate
DDInter21,Acitretin,DDInter1783,Tetracycline,Major
DDInter21,Acitretin,DDInter1826,Tolazamide,Moderate
DDInter21,Acitretin,DDInter1828,Tolbutamide,Moderate
DDInter1941,Vitamin A,DDInter21,Acitretin,Major
DDInter136,Atropine,DDInter22,Aclidinium,Moderate
DDInter397,Clidinium,DDInter22,Aclidinium,Moderate
DDInter543,Dicyclomine,DDInter22,Aclidinium,Moderate
DDInter22,Aclidinium,DDInter632,Eluxadoline,Moderate
DDInter834,Glycopyrronium,DDInter22,Aclidinium,Moderate
DDInter835,Glycopyrronium (topical),DDInter22,Aclidinium,Moderate
DDInter896,Hyoscyamine,DDInter22,Aclidinium,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter22,Aclidinium,Moderate
DDInter1149,Mepenzolate,DDInter22,Aclidinium,Moderate
DDInter22,Aclidinium,DDInter1180,Methscopolamine,Moderate
DDInter1535,Propantheline,DDInter22,Aclidinium,Moderate
DDInter1544,Prucalopride,DDInter22,Aclidinium,Moderate
DDInter1647,Scopolamine,DDInter22,Aclidinium,Moderate
DDInter1886,Trospium,DDInter22,Aclidinium,Moderate
DDInter776,Formoterol,DDInter36,Albiglutide,Moderate
DDInter776,Formoterol,DDInter51,Alogliptin,Moderate
DDInter168,Beclomethasone dipropionate,DDInter776,Formoterol,Minor
DDInter195,Betamethasone,DDInter776,Formoterol,Minor
DDInter776,Formoterol,DDInter246,Budesonide,Minor
DDInter776,Formoterol,DDInter280,Canagliflozin,Moderate
DDInter364,Chlorpropamide,DDInter776,Formoterol,Moderate
DDInter385,Cisapride,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter393,Clarithromycin,Moderate
DDInter776,Formoterol,DDInter474,Dapagliflozin,Moderate
DDInter776,Formoterol,DDInter513,Dexamethasone,Minor
DDInter547,Diethylpropion,DDInter776,Formoterol,Moderate
DDInter581,Dolasetron,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter607,Dulaglutide,Moderate
DDInter776,Formoterol,DDInter636,Empagliflozin,Moderate
DDInter776,Formoterol,DDInter650,Ephedrine,Moderate
DDInter776,Formoterol,DDInter651,Ephedrine (nasal),Moderate
DDInter652,Epinephrine,DDInter776,Formoterol,Moderate
DDInter653,Epinephrine (ophthalmic),DDInter776,Formoterol,Moderate
DDInter654,Epinephrine (topical),DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter669,Ertugliflozin,Moderate
DDInter776,Formoterol,DDInter706,Exenatide,Moderate
DDInter717,Fenfluramine,DDInter776,Formoterol,Moderate
DDInter825,Glimepiride,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter826,Glipizide,Moderate
DDInter776,Formoterol,DDInter831,Glyburide,Moderate
DDInter840,Granisetron,DDInter776,Formoterol,Moderate
DDInter885,Hydrocortisone,DDInter776,Formoterol,Minor
DDInter776,Formoterol,DDInter929,Insulin aspart (aspart),Moderate
DDInter776,Formoterol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter776,Formoterol,DDInter930,Insulin degludec,Moderate
DDInter776,Formoterol,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter776,Formoterol,Moderate
DDInter936,Insulin human (isophane),DDInter776,Formoterol,Moderate
DDInter940,Insulin lispro,DDInter776,Formoterol,Moderate
DDInter941,Insulin lispro (protamine),DDInter776,Formoterol,Moderate
DDInter937,Insulin human (regular),DDInter776,Formoterol,Moderate
DDInter939,Insulin human (zinc),DDInter776,Formoterol,Moderate
DDInter938,Insulin human (zinc extended),DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter1055,Levofloxacin,Moderate
DDInter776,Formoterol,DDInter1070,Linagliptin,Moderate
DDInter776,Formoterol,DDInter1077,Liraglutide,Moderate
DDInter776,Formoterol,DDInter1082,Lixisenatide,Moderate
DDInter1123,Mannitol,DDInter776,Formoterol,Moderate
DDInter1126,Mazindol,DDInter776,Formoterol,Moderate
DDInter1164,Metformin,DDInter776,Formoterol,Moderate
DDInter1217,Miglitol,DDInter776,Formoterol,Moderate
DDInter1269,Nateglinide,DDInter776,Formoterol,Moderate
DDInter1342,Ondansetron,DDInter776,Formoterol,Moderate
DDInter1382,Palonosetron,DDInter776,Formoterol,Moderate
DDInter1447,Phentermine,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter1472,Pioglitazone,Moderate
DDInter1513,Prednisolone,DDInter776,Formoterol,Minor
DDInter1515,Prednisone,DDInter776,Formoterol,Minor
DDInter1581,Repaglinide,DDInter776,Formoterol,Moderate
DDInter1621,Rosiglitazone,DDInter776,Formoterol,Moderate
DDInter776,Formoterol,DDInter1646,Saxagliptin,Moderate
DDInter776,Formoterol,DDInter1660,Semaglutide,Moderate
DDInter776,Formoterol,DDInter1665,Sibutramine,Moderate
DDInter776,Formoterol,DDInter1679,Sitagliptin,Moderate
DDInter776,Formoterol,DDInter1828,Tolbutamide,Moderate
DDInter1855,Triamcinolone,DDInter776,Formoterol,Minor
DDInter1881,Troglitazone,DDInter776,Formoterol,Moderate
DDInter16,Acetohexamide,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter36,Albiglutide,Moderate
DDInter1545,Pseudoephedrine,DDInter51,Alogliptin,Moderate
DDInter124,Ascorbic acid,DDInter1545,Pseudoephedrine,Minor
DDInter136,Atropine,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter280,Canagliflozin,Moderate
DDInter364,Chlorpropamide,DDInter1545,Pseudoephedrine,Moderate
DDInter397,Clidinium,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter474,Dapagliflozin,Moderate
DDInter543,Dicyclomine,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter547,Diethylpropion,Moderate
DDInter1545,Pseudoephedrine,DDInter607,Dulaglutide,Moderate
DDInter632,Eluxadoline,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter636,Empagliflozin,Moderate
DDInter1545,Pseudoephedrine,DDInter669,Ertugliflozin,Moderate
DDInter1545,Pseudoephedrine,DDInter706,Exenatide,Moderate
DDInter825,Glimepiride,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter826,Glipizide,Moderate
DDInter1545,Pseudoephedrine,DDInter831,Glyburide,Moderate
DDInter834,Glycopyrronium,DDInter23,Acrivastine,Moderate
DDInter835,Glycopyrronium (topical),DDInter23,Acrivastine,Moderate
DDInter896,Hyoscyamine,DDInter23,Acrivastine,Moderate
DDInter934,Insulin human,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter929,Insulin aspart (aspart),Moderate
DDInter1545,Pseudoephedrine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1545,Pseudoephedrine,DDInter930,Insulin degludec,Moderate
DDInter1545,Pseudoephedrine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1545,Pseudoephedrine,Moderate
DDInter936,Insulin human (isophane),DDInter1545,Pseudoephedrine,Moderate
DDInter940,Insulin lispro,DDInter1545,Pseudoephedrine,Moderate
DDInter941,Insulin lispro (protamine),DDInter1545,Pseudoephedrine,Moderate
DDInter937,Insulin human (regular),DDInter1545,Pseudoephedrine,Moderate
DDInter939,Insulin human (zinc),DDInter1545,Pseudoephedrine,Moderate
DDInter938,Insulin human (zinc extended),DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter1070,Linagliptin,Moderate
DDInter1545,Pseudoephedrine,DDInter1077,Liraglutide,Moderate
DDInter1545,Pseudoephedrine,DDInter1082,Lixisenatide,Moderate
DDInter1088,Loperamide,DDInter23,Acrivastine,Moderate
DDInter1126,Mazindol,DDInter1545,Pseudoephedrine,Moderate
DDInter1149,Mepenzolate,DDInter23,Acrivastine,Moderate
DDInter1164,Metformin,DDInter1545,Pseudoephedrine,Moderate
DDInter23,Acrivastine,DDInter1180,Methscopolamine,Moderate
DDInter1217,Miglitol,DDInter1545,Pseudoephedrine,Moderate
DDInter1269,Nateglinide,DDInter1545,Pseudoephedrine,Moderate
DDInter1447,Phentermine,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter1472,Pioglitazone,Moderate
DDInter1497,Potassium chloride,DDInter23,Acrivastine,Major
DDInter1498,Potassium citrate,DDInter23,Acrivastine,Major
DDInter1545,Pseudoephedrine,DDInter1506,Pramlintide,Moderate
DDInter1535,Propantheline,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter1581,Repaglinide,Moderate
DDInter1621,Rosiglitazone,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter1646,Saxagliptin,Moderate
DDInter1647,Scopolamine,DDInter23,Acrivastine,Moderate
DDInter1545,Pseudoephedrine,DDInter1660,Semaglutide,Moderate
DDInter1545,Pseudoephedrine,DDInter1665,Sibutramine,Moderate
DDInter1545,Pseudoephedrine,DDInter1679,Sitagliptin,Moderate
DDInter1826,Tolazamide,DDInter1545,Pseudoephedrine,Moderate
DDInter1545,Pseudoephedrine,DDInter1828,Tolbutamide,Moderate
DDInter1881,Troglitazone,DDInter1545,Pseudoephedrine,Moderate
DDInter1886,Trospium,DDInter23,Acrivastine,Moderate
DDInter598,Doxycycline,DDInter58,Aluminum hydroxide,Moderate
DDInter598,Doxycycline,DDInter68,Amiloride,Minor
DDInter598,Doxycycline,DDInter72,Aminolevulinic acid,Major
DDInter598,Doxycycline,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter598,Doxycycline,DDInter74,Aminophylline,Moderate
DDInter598,Doxycycline,DDInter81,Amobarbital,Moderate
DDInter598,Doxycycline,DDInter83,Amoxicillin,Moderate
DDInter598,Doxycycline,DDInter89,Ampicillin,Moderate
DDInter598,Doxycycline,DDInter98,Anisindione,Moderate
DDInter598,Doxycycline,DDInter126,Asparaginase Erwinia chrysanthemi,Moderate
DDInter127,Asparaginase Escherichia coli,DDInter598,Doxycycline,Moderate
DDInter598,Doxycycline,DDInter135,Atracurium,Moderate
DDInter598,Doxycycline,DDInter138,Attapulgite,Moderate
DDInter598,Doxycycline,DDInter159,Bacampicillin,Moderate
DDInter598,Doxycycline,DDInter164,Balsalazide,Moderate
DDInter598,Doxycycline,DDInter170,Bedaquiline,Moderate
DDInter598,Doxycycline,DDInter179,Bendroflumethiazide,Minor
DDInter598,Doxycycline,DDInter188,Benzthiazide,Minor
DDInter598,Doxycycline,DDInter206,Bifidobacterium longum infantis,Moderate
DDInter598,Doxycycline,DDInter213,Bismuth subcitrate potassium,Moderate
DDInter598,Doxycycline,DDInter214,Bismuth subgallate,Moderate
DDInter598,Doxycycline,DDInter215,Bismuth subsalicylate,Moderate
DDInter598,Doxycycline,DDInter248,Bumetanide,Minor
DDInter256,Butabarbital,DDInter598,Doxycycline,Moderate
DDInter257,Butalbital,DDInter598,Doxycycline,Moderate
DDInter598,Doxycycline,DDInter264,Calaspargase pegol,Moderate
DDInter598,Doxycycline,DDInter270,Calcium acetate,Moderate
DDInter598,Doxycycline,DDInter271,Calcium carbonate,Moderate
DDInter598,Doxycycline,DDInter272,Calcium chloride,Moderate
DDInter598,Doxycycline,DDInter273,Calcium citrate,Moderate
DDInter598,Doxycycline,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter598,Doxycycline,DDInter275,Calcium glucoheptonate,Moderate
DDInter598,Doxycycline,DDInter276,Calcium gluconate,Moderate
DDInter598,Doxycycline,DDInter278,Calcium lactate,Moderate
DDInter598,Doxycycline,DDInter279,Calcium Phosphate,Moderate
DDInter598,Doxycycline,DDInter293,Carbamazepine,Moderate
DDInter598,Doxycycline,DDInter295,Carbenicillin,Moderate
DDInter598,Doxycycline,DDInter975,Iron,Moderate
DDInter598,Doxycycline,DDInter24,Activated charcoal,Moderate
DDInter598,Doxycycline,DDInter360,Chlorothiazide,Minor
DDInter598,Doxycycline,DDInter365,Chlorthalidone,Minor
DDInter598,Doxycycline,DDInter1932,Vibrio cholerae CVD 103-HgR strain live antigen (live),Major
DDInter598,Doxycycline,DDInter386,Cisatracurium,Moderate
DDInter598,Doxycycline,DDInter418,Cloxacillin,Moderate
DDInter598,Doxycycline,DDInter433,Colestipol,Minor
DDInter435,Collagenase clostridium histolyticum,DDInter598,Doxycycline,Moderate
DDInter458,Cyclosporine,DDInter598,Doxycycline,Minor
DDInter598,Doxycycline,DDInter540,Diclofenamide,Minor
DDInter598,Doxycycline,DDInter541,Dicloxacillin,Moderate
DDInter598,Doxycycline,DDInter542,Dicoumarol,Moderate
DDInter598,Doxycycline,DDInter544,Didanosine,Minor
DDInter598,Doxycycline,DDInter553,Digitoxin,Moderate
DDInter598,Doxycycline,DDInter554,Digoxin,Moderate
DDInter598,Doxycycline,DDInter557,Dihydroergotamine,Moderate
DDInter598,Doxycycline,DDInter664,Ergometrine,Moderate
DDInter598,Doxycycline,DDInter665,Ergotamine,Moderate
DDInter598,Doxycycline,DDInter686,Etacrynic acid,Minor
DDInter598,Doxycycline,DDInter690,Ethanol,Minor
DDInter598,Doxycycline,DDInter692,Ethinylestradiol,Moderate
DDInter598,Doxycycline,DDInter696,Ethotoin,Moderate
DDInter598,Doxycycline,DDInter1785,Tetraferric tricitrate decahydrate,Moderate
DDInter598,Doxycycline,DDInter725,Ferrous fumarate,Moderate
DDInter598,Doxycycline,DDInter726,Ferrous gluconate,Moderate
DDInter598,Doxycycline,DDInter727,Ferrous sulfate anhydrous,Moderate
DDInter598,Doxycycline,DDInter783,Fosphenytoin,Moderate
DDInter598,Doxycycline,DDInter790,Furosemide,Minor
DDInter598,Doxycycline,DDInter832,Glycerin,Minor
DDInter598,Doxycycline,DDInter883,Hydrochlorothiazide,Minor
DDInter598,Doxycycline,DDInter889,Hydroflumethiazide,Minor
